ListingKey,ListingID,HostID,Capacity,MinNights,MaxNights,Price,EstRevenue,EstOccupancy,Avail30Days,Avail60Days,Avail90Days,Avail365Days,TotalReviews,ReviewsLast12Months,ReviewsLast30Days,ReviewsLastYear,ReviewsPerMonth,Rating,AccuracyRating,CleanlinessRating,CheckInRating,CommunicationRating,LocationRating,ValueRating
19899,970314665699856874,288838837,2,30,90,138.3,0,0,29,59,89,269,2,0,0,0,0.06,5,5,5,4.5,5,4.5,5
19900,970314946666010164,292734612,2,30,365,66.4,0,0,29,59,89,364,4,0,0,0,0.12,4.5,5,4.3,5,4.5,4,5
19901,970318365895422240,172649624,2,2,1125,456.47,116400,255,13,36,66,244,44,32,1,35,3.03,5,5,5,4.9,5,4.9,4.9
19902,970364193542146289,162280872,3,30,356,165.8,0,0,4,4,4,186,2,0,0,0,0.06,4.5,4.5,4.5,3,4.5,3.5,4
19903,970394774041225066,70564771,4,1,365,328,83640,255,11,29,59,330,101,42,3,44,2.99,4.7,4.8,4.8,4.8,4.7,4.5,4.6
19904,970433469370775501,489124684,2,30,365,71.46,4288,60,0,6,25,148,3,1,0,2,0.1,4.7,5,4.3,5,5,4.7,4.3
19905,970497589664733128,411752587,4,30,1125,178.54,0,0,29,59,89,364,9,0,0,0,0.27,5,4.8,4.9,4.9,4.9,4.8,4.7
19906,970554818362587457,1469036,1,30,365,96.27,5776,60,0,25,55,235,3,1,0,2,0.13,5,5,5,5,5,5,5
19907,970908548851217174,458447508,2,3,28,297.92,0,0,14,15,15,15,0,0,0,0,,,,,,,,
19908,970956880456551340,534996032,2,2,1125,123.5,31493,255,8,20,50,139,67,34,3,36,1.98,4.9,4.9,4.9,5,5,4.7,4.8
19909,971014919312107685,535013029,1,2,365,140,35700,255,6,31,41,314,57,26,2,31,2.02,4.7,4.8,4.7,4.8,4.7,4.5,4.6
19910,971017228077053672,210547384,4,1,1125,299,76245,255,28,58,82,353,112,27,2,28,3.32,4.8,4.8,4.8,4.9,4.9,4.8,4.7
19911,971101887044988474,116559204,2,1,30,329,16779,51,21,51,81,261,21,4,0,12,0.92,4.8,4.9,4.9,5,4.9,4.6,4.5
19912,971248186527312092,535065845,6,30,30,,,0,29,59,89,269,0,0,0,0,,,,,,,,
19913,971269555409003026,426682883,2,30,365,74.06,0,0,30,60,90,269,1,0,0,0,0.03,3,3,3,2,4,2,2
19914,971574348597854706,9130040,2,1,365,382,9932,26,30,60,90,365,14,2,0,2,0.53,4.8,4.6,4.9,4.9,4.9,4.3,4.6
19915,971748602940958727,90714509,4,30,365,501.5,0,0,6,36,66,156,1,0,0,0,0.05,5,5,4,5,5,5,5
19916,971852833016548288,516778982,2,30,365,94.58,0,0,30,60,90,360,0,0,0,0,,,,,,,,
19917,971907111940311957,4317615,2,30,365,331.87,0,0,29,59,89,364,1,0,0,0,0.04,5,5,5,5,5,5,5
19918,971912996917458102,371789143,1,30,1125,88.5,5310,60,0,0,0,78,5,1,0,1,0.15,4.4,4,4.2,4.6,4.6,4.6,4.2
19919,971930833189858191,31154454,1,1,365,127,32385,255,7,25,55,128,126,44,2,44,3.78,4.4,4.5,4,4.4,4.7,4.8,4.4
19920,971985344645165863,269264973,6,2,365,564.33,115688,205,7,20,38,161,49,16,0,14,1.47,4.7,4.7,4.6,4.9,4.8,4.7,4.6
19921,972291844781311168,182940016,4,30,365,164.54,0,0,30,60,90,270,0,0,0,0,,,,,,,,
19922,972325698235775364,435602416,6,30,365,330.97,0,0,13,43,73,73,0,0,0,0,,,,,,,,
19923,972377389533980113,60800878,2,30,90,77.88,0,0,27,57,87,267,1,0,0,0,0.03,5,5,5,5,5,5,5
19924,972573127714248461,217852396,3,2,365,426.8,108834,255,2,16,35,174,62,23,1,24,1.85,4.7,4.6,4.6,4.8,4.8,5,4.6
19925,972617212028384644,534149935,6,1,25,640,163200,255,6,10,23,23,88,47,3,44,2.61,4.8,4.9,4.5,5,5,4.8,4.8
19926,972690287530826962,484134638,6,30,365,236.73,14204,60,0,12,42,222,11,1,0,1,0.33,4.9,4.8,4.8,4.9,5,5,4.9
19927,972740017700582747,130314818,1,2,31,49,12495,255,5,7,12,179,130,48,3,61,3.87,4.8,4.8,4.9,4.9,4.9,4.7,4.9
19928,972801737981857762,130314818,1,30,31,44.27,5312,120,0,10,12,279,12,2,0,1,0.36,4.9,5,5,5,5,4.8,5
19929,972805172969056732,130314818,1,1,1125,63,16065,255,0,16,21,175,118,43,4,50,3.5,4.9,4.9,4.9,5,5,4.7,4.9
19930,972994895711627601,84810879,2,30,1125,131.13,0,0,30,60,90,360,0,0,0,0,,,,,,,,
19931,973200600534337339,18254321,2,30,65,307.92,18475,60,4,34,44,177,4,1,0,3,0.18,5,5,5,5,5,5,5
19932,973202272068906394,491281426,4,3,21,473.67,103260,218,22,52,76,351,36,17,1,27,1.81,4.9,4.8,4.9,4.9,4.9,4.4,4.6
19933,973238404538275285,40800717,6,30,365,142.21,0,0,0,15,45,135,1,0,0,0,0.04,4,3,5,5,4,3,3
19934,973282193462234471,110008554,5,30,365,147.96,0,0,0,0,13,288,1,0,0,0,0.04,5,5,5,5,5,5,5
19935,973323507723677110,535531720,1,30,45,94.76,24164,255,0,0,23,239,10,5,0,6,0.32,5,5,5,5,5,5,5
19936,973360236905766271,16108688,1,30,365,67.85,0,0,29,59,89,269,0,0,0,0,,,,,,,,
19937,973364593745898968,535448227,2,30,365,221.24,0,0,29,59,89,269,0,0,0,0,,,,,,,,
19938,973383462086039008,39760852,2,30,180,57.3,0,0,0,0,0,162,0,0,0,0,,,,,,,,
19939,973430263558977428,77222767,2,30,365,68.36,8203,120,0,5,35,215,4,2,0,1,0.2,4.8,5,4.8,5,5,4.5,5
19940,973435848249028533,85282249,2,30,60,169.58,30524,180,6,6,6,106,6,3,1,3,0.25,5,5,5,5,5,4.8,5
19941,973460201660073637,360934473,2,30,1125,144.36,0,0,23,53,83,358,1,0,0,0,0.03,5,5,5,5,5,5,5
19942,973498059843152493,50292584,2,30,60,110.8,0,0,29,59,89,269,0,0,0,0,,,,,,,,
19943,973677543407116406,161791702,2,1,28,136,34680,255,7,27,42,202,32,32,3,21,3.07,4.8,4.8,4.8,5,5,4.4,4.8
19944,973899385540744661,62563056,4,30,365,669.97,0,0,29,59,89,364,0,0,0,0,,,,,,,,
19945,973925725405824793,435413480,2,1,365,257,0,0,1,1,13,192,0,0,0,0,,,,,,,,
19946,973926823669823710,482532704,4,30,365,118.51,21332,180,14,14,15,272,12,3,0,4,0.39,5,5,5,5,5,4.9,4.9
19947,973954372095741069,213528901,3,30,365,254.43,0,0,30,60,90,269,0,0,0,0,,,,,,,,
19948,974036792425507586,229087746,4,1,365,309,78795,255,30,60,90,269,67,29,1,35,1.98,4.6,4.6,4.6,4.7,4.8,4.8,4.5
19949,974046667971083306,535700620,2,30,1125,188.4,48042,255,5,11,22,292,10,5,0,5,0.31,4.7,4.8,4.5,5,4.5,5,4.4
19950,974059099437963900,535634601,2,30,30,88.5,0,0,30,60,90,90,1,0,0,0,0.03,5,5,5,5,5,4,5
19951,974067561235430226,535500187,6,1,20,502,128010,255,3,10,36,209,160,69,4,64,4.88,4.9,4.9,4.9,4.9,4.9,4.8,4.7
19952,974085137535602566,535705172,12,30,365,586.27,0,0,29,59,89,364,0,0,0,0,,,,,,,,
19953,974106237995487073,429701112,4,4,365,896,91392,102,24,54,84,174,35,8,0,11,1.35,5,5,4.9,5,5,5,4.9
19954,974111912547734871,429701112,6,5,365,1278.8,163686,128,11,29,59,149,28,10,1,18,1.42,5,5,5,5,5,4.9,4.8
19955,974119318572120161,429701112,2,6,365,878.86,123919,141,30,60,88,161,36,11,0,11,1.46,4.9,4.9,5,4.9,5,4.9,4.8
19956,974125072212125485,429701112,4,6,365,917.5,129368,141,24,50,80,170,36,11,0,17,1.65,5,5,5,5,5,5,4.9
19957,974227248765395489,416794272,4,1,28,375,95625,255,3,6,20,276,78,30,4,28,2.83,4.9,5,4.9,5,5,4.8,4.9
19958,974333058451776793,36232508,6,30,333,397.23,0,0,29,59,89,89,1,0,0,0,0.03,4,5,5,5,4,5,5
19959,974391601107624428,471922429,4,30,365,94.03,0,0,3,33,63,333,1,0,0,1,0.07,5,5,4,4,5,5,4
19960,974595688545830503,229087746,2,1,1125,175,44625,255,23,51,81,355,134,48,1,53,4,4.7,4.7,4.8,4.9,4.8,4.7,4.7
19961,974677228379017082,22171914,2,30,365,,,0,30,60,90,365,0,0,0,0,,,,,,,,
19962,974768925562616199,326084746,2,1,1125,,,0,30,60,90,365,0,0,0,0,,,,,,,,
19963,974770012012943865,326084746,8,1,1125,,,0,29,59,89,119,0,0,0,0,,,,,,,,
19964,974841259918740136,30460359,5,30,365,313.51,0,0,23,53,83,358,0,0,0,0,,,,,,,,
19965,974927953560232331,535903730,2,1,365,235,11985,51,23,46,76,165,8,4,1,7,0.45,2.9,3.1,2.5,3.6,2.9,3.6,2.8
19966,975104119329939624,85910634,2,30,365,176.99,0,0,29,59,89,269,0,0,0,0,,,,,,,,
19967,975257566572858370,535970075,9,32,365,478.63,0,0,18,30,60,330,41,0,0,2,1.29,5,4.9,4.9,4.9,5,5,4.8
19968,975271247522709915,146181324,4,2,365,867.5,221213,255,9,12,40,97,51,28,3,20,1.56,5,4.9,5,4.8,5,5,4.9
19969,975282423991954507,120625499,2,1,365,227.09,57908,255,16,39,58,290,145,27,3,57,4.77,4.9,4.9,4.8,4.9,4.9,4.8,4.8
19970,975386769408864963,204348856,3,30,365,,,0,0,0,0,0,1,0,0,1,0.07,1,1,1,1,3,4,1
19971,975395203298072020,51589519,3,30,365,245.8,0,0,13,43,73,348,2,0,0,0,0.06,5,4,4,5,5,4.5,3.5
19972,975423767784306410,52764809,4,30,1125,172.57,31063,180,0,0,0,234,11,3,0,3,0.35,5,5,5,5,5,5,5
19973,975443645021222998,533292672,2,30,365,82.33,0,0,29,59,89,269,1,0,0,0,0.04,2,3,2,4,2,4,2
19974,975446337136486679,533292672,2,30,365,77.49,0,0,29,59,89,269,0,0,0,0,,,,,,,,
19975,975709423503449198,136984427,2,30,365,,,120,0,0,0,8,4,2,0,2,0.19,4.8,5,5,5,5,5,4.5
19976,975897434407302403,240298366,4,30,1125,221.24,0,0,30,60,90,360,0,0,0,0,,,,,,,,
19977,976066076580189871,84562428,2,30,45,68.03,0,0,9,21,51,231,0,0,0,0,,,,,,,,
19978,976090280444244992,40997405,2,1,730,586,90244,154,12,30,60,238,12,12,2,7,1.24,4.9,5,4.9,5,5,5,4.9
19979,976134439875101380,229087746,2,1,1125,150,38250,255,28,58,88,362,146,42,1,40,4.37,4.7,4.7,4.6,4.9,4.8,4.8,4.5
19980,976147002498798097,113723310,2,30,365,257.43,30892,120,0,0,0,122,3,2,0,2,0.11,5,5,5,5,5,5,5
19981,976190720830064747,535500187,4,1,20,852.66,217428,255,7,21,29,199,154,57,4,55,4.61,4.8,4.9,4.9,4.8,4.9,4.8,4.7
19982,976213593216792398,240078487,2,30,365,254.03,0,0,30,60,77,77,1,0,0,0,0.03,5,4,5,5,5,5,4
19983,976217039644226956,240078487,2,30,365,254.03,0,0,30,60,77,77,0,0,0,0,,,,,,,,
19984,976290086007012652,535500187,6,1,20,675,172125,255,11,24,45,183,138,48,3,48,4.12,4.8,4.8,4.9,4.9,4.9,4.7,4.7
19985,976682170530405163,50556043,4,30,60,172.17,0,0,23,53,83,173,0,0,0,0,,,,,,,,
19986,976723458918378918,422845,2,30,365,207.83,24940,120,0,1,12,192,2,2,0,2,0.19,5,5,3.5,5,5,5,4
19987,976766563716249181,7911752,6,1,45,430,109650,255,23,39,60,249,104,50,2,59,3.48,4.9,5,4.9,4.9,5,4.8,4.8
19988,976778469941657237,157313669,2,3,28,,,230,0,0,0,0,46,18,3,18,1.4,5,5,5,5,5,5,4.9
19989,976820446138859128,536172019,1,30,60,48.95,0,0,4,27,57,57,0,0,0,0,,,,,,,,
19990,976898757702361060,229087746,4,1,1125,220,56100,255,25,55,85,357,156,46,2,54,4.65,4.8,4.7,4.8,4.9,4.9,4.8,4.7
19991,976932497784891034,240078487,2,30,365,254.03,0,0,30,60,77,77,1,0,0,0,0.03,4,5,5,3,5,5,4
19992,976934242941653044,240078487,2,30,365,254.03,0,0,30,60,77,77,0,0,0,0,,,,,,,,
19993,976936772563493164,240078487,2,30,365,254.03,0,0,30,60,77,77,0,0,0,0,,,,,,,,
19994,976938289851058532,240078487,2,30,365,254.03,0,0,30,60,77,77,0,0,0,0,,,,,,,,
19995,977455957209695568,517568992,16,30,365,5817.65,0,0,24,54,84,358,0,0,0,0,,,,,,,,
19996,977510333611168866,536452262,2,30,1125,248.55,0,0,0,5,24,182,1,0,0,0,0.06,5,5,5,5,5,5,5
19997,977566062648075863,504163452,2,30,130,45,0,0,0,22,52,142,0,0,0,0,,,,,,,,
19998,977575903579108702,504163452,1,30,130,41.67,7501,180,1,30,32,204,5,3,0,2,0.21,5,5,5,5,5,5,5
19999,977580929666714335,466989452,2,30,365,72.3,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20000,977653299500768416,489124684,2,30,365,60.03,15308,255,0,24,26,161,14,7,0,4,0.45,4.6,4.4,4.1,4.6,5,4.7,4.1
20001,977678981549739493,274333,1,30,120,31.08,1865,60,29,59,89,179,1,1,0,0,0.23,1,1,1,1,1,1,1
20002,977732692492896948,354988446,6,2,28,733,186915,255,11,26,42,201,102,34,3,44,3.4,4.8,4.8,4.6,4.9,5,4.6,4.7
20003,977741778734220966,485112903,2,30,1125,431.41,0,0,23,53,83,263,0,0,0,0,,,,,,,,
20004,977754993026073103,446770142,2,1,365,250.7,63929,255,27,51,75,275,175,104,13,107,5.22,4.7,4.8,4.7,4.9,4.8,4.9,4.5
20005,977767444513453396,533730648,6,30,365,282.08,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20006,977788959206970815,533730648,2,30,365,132.74,0,0,0,0,0,170,0,0,0,0,,,,,,,,
20007,978045616265435630,316003373,2,30,365,88.49,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20008,978186823944588985,363313414,2,30,365,265.48,0,0,30,60,90,360,0,0,0,0,,,,,,,,
20009,978187771536597634,299361829,3,30,120,80.6,14508,180,14,44,73,73,6,3,0,4,0.21,5,5,5,5,5,5,5
20010,978281778523334764,433550048,2,1,365,216.82,55289,255,0,5,16,21,127,48,1,42,3.89,4.7,4.7,4.5,4.8,4.9,5,4.7
20011,978360232982713232,535500187,4,1,20,544,138720,255,11,18,37,221,136,51,3,50,4.08,4.7,4.8,4.9,4.8,4.8,4.8,4.6
20012,978390068201449135,536643809,2,1,365,124,31620,255,27,57,87,358,139,58,2,47,4.28,4.7,4.8,4.8,4.9,4.8,4.8,4.7
20013,978403972159622065,536643809,2,1,365,205,52275,255,26,56,83,352,119,32,4,22,3.61,4.8,4.8,4.8,5,4.9,4.8,4.8
20014,978416401199367195,215259804,2,30,120,283.93,72402,255,0,6,6,89,6,6,1,4,0.56,5,5,4.5,5,5,5,4.8
20015,978506040990799416,534917831,2,30,31,129.42,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20016,978561260920834118,534917831,2,30,31,114.49,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20017,978647529811129540,137358866,3,30,365,135.9,32616,240,3,8,29,304,11,4,0,6,0.44,4.9,5,5,5,4.9,5,4.9
20018,978750786584641740,107434423,2,30,1125,,,0,0,20,50,325,0,0,0,0,,,,,,,,
20019,978911600123510961,372088363,2,30,40,228.57,0,0,0,12,42,222,1,0,0,0,0.05,5,5,5,5,5,5,5
20020,978925745429168294,398159989,1,30,365,54.76,0,0,29,59,89,269,6,0,0,0,0.19,5,5,5,5,5,5,5
20021,978939555511615677,51501835,4,30,365,243.37,29204,120,15,45,75,254,5,2,0,2,0.18,4.6,4.8,5,5,4.6,4.2,4.2
20022,978950134453137205,457152913,2,30,365,394.97,0,0,28,58,88,88,0,0,0,0,,,,,,,,
20023,978953048200290110,428576478,2,30,365,253.87,0,0,30,60,70,70,0,0,0,0,,,,,,,,
20024,978955364065426169,457152913,2,30,365,402.27,0,0,28,58,88,88,0,0,0,0,,,,,,,,
20025,978956682973924369,428576478,2,30,365,253.87,0,0,30,60,70,70,0,0,0,0,,,,,,,,
20026,978960020569385321,428576478,2,30,365,253.87,0,0,30,60,70,70,0,0,0,0,,,,,,,,
20027,978961717573021371,25475232,2,30,365,132.46,15895,120,1,3,3,57,6,2,0,3,0.23,4.8,5,4.8,5,5,5,4.5
20028,978962049375361389,428576478,2,30,365,253.87,0,0,30,60,70,70,0,0,0,0,,,,,,,,
20029,978968341543041417,428576478,2,30,365,253.87,0,0,30,60,70,70,0,0,0,0,,,,,,,,
20030,978973668995905832,428576478,2,30,365,253.87,0,0,30,60,70,70,0,0,0,0,,,,,,,,
20031,978979276292267330,162280872,3,30,365,232.88,0,0,3,33,63,338,2,0,0,1,0.07,4,3.5,4.5,4.5,4.5,4,3.5
20032,978987017382878565,49101398,2,30,365,102.46,12295,120,0,0,26,206,9,2,0,4,0.28,4.9,5,5,5,5,4.6,4.6
20033,978996864491722615,163829123,2,1,1125,371,94605,255,2,19,45,288,118,44,2,45,3.98,4.8,4.9,4.8,4.9,4.8,4.5,4.7
20034,979002417804365971,162280872,3,30,365,157.06,9424,60,7,7,7,189,2,1,0,0,0.06,3,4.5,2.5,5,4.5,4.5,4
20035,979002731170180383,113146878,2,5,365,,,0,0,0,0,0,0,0,0,0,,,,,,,,
20036,979006571228615807,13488265,2,30,365,404.86,0,0,30,60,90,360,0,0,0,0,,,,,,,,
20037,979452911734968222,107434423,2,30,1125,,,0,16,22,22,22,1,0,0,0,0.03,5,5,5,5,5,5,4
20038,979559714970976139,345231956,7,1,365,478,109940,230,7,15,42,295,54,18,1,22,1.66,4.7,4.9,4.6,4.8,4.8,4.9,4.8
20039,979575159251278222,405911015,2,30,1125,112.55,0,0,30,60,90,360,0,0,0,0,,,,,,,,
20040,979673238990239197,200239515,1,30,365,,,0,0,0,0,0,1,0,0,0,0.05,5,5,5,5,5,5,5
20041,979702194042540335,19303369,2,30,730,,,60,0,0,0,0,5,1,0,1,0.16,5,5,4.8,5,5,5,3.4
20042,979755218088178203,23285832,2,30,1125,152.25,38824,255,1,1,1,218,13,8,0,7,0.41,4.9,5,4.9,5,5,4.9,4.6
20043,979784664536319800,17840677,2,4,28,114.97,29317,255,6,23,29,37,74,32,1,35,2.83,4.9,5,4.9,4.9,4.9,4.3,4.8
20044,979806126336543822,19303369,1,30,730,,,0,0,0,0,0,1,0,0,0,0.05,1,4,2,4,1,5,2
20045,979809968248456618,19303369,2,30,365,53.1,0,0,22,31,31,31,0,0,0,0,,,,,,,,
20046,979841425635125625,32281340,3,30,180,96.35,17343,180,0,0,13,288,7,3,0,2,0.22,4.4,4.7,4.9,5,5,5,4.1
20047,979902979221942739,41321530,4,3,27,345,87975,255,10,19,42,130,66,28,2,31,2.09,4.9,4.9,4.9,4.9,5,4.5,4.7
20048,980015069757960171,39760852,2,30,180,59.55,0,0,14,16,44,224,1,0,0,0,0.03,5,5,5,5,5,5,5
20049,980358054626464376,424296351,5,30,365,220.13,0,0,0,0,0,69,0,0,0,0,,,,,,,,
20050,980408563480059112,537121727,1,1,1,205,52275,255,23,53,82,262,233,89,6,104,8.3,4.9,4.9,4.9,5,5,4.9,4.8
20051,980481734816658340,51348716,2,30,365,108.8,0,0,30,60,90,269,0,0,0,0,,,,,,,,
20052,980552600570794759,19303369,2,30,365,,,0,0,1,1,1,0,0,0,0,,,,,,,,
20053,980567677086176387,19303369,2,30,365,49.8,0,0,27,45,45,45,0,0,0,0,,,,,,,,
20054,980577632547485272,19303369,2,30,365,,,0,0,0,0,0,0,0,0,0,,,,,,,,
20055,980578515043030225,19303369,2,30,365,,,60,6,15,15,15,2,1,0,0,0.11,4.5,5,5,5,4,4.5,4.5
20056,980581231424651455,19303369,1,30,365,44.27,0,0,30,48,48,48,0,0,0,0,,,,,,,,
20057,980616234786854392,537135281,8,1,120,760,193800,255,19,42,72,342,96,43,3,44,3.16,4.7,4.7,4.6,4.8,4.8,4.8,4.6
20058,980616260826796990,537135281,8,1,150,1042.48,265832,255,19,39,65,327,109,34,1,44,3.32,4.6,4.6,4.5,4.8,4.9,4.8,4.4
20059,980617449810787175,537135281,8,1,150,1486.72,379114,255,10,26,55,312,92,40,3,31,2.82,4.7,4.7,4.7,4.8,4.8,4.9,4.5
20060,980619551933164508,412467812,6,2,90,1095.5,196095,179,2,18,35,35,69,14,1,21,2.2,4.6,4.6,4.6,4.8,4.8,4.8,4.4
20061,980619691545526997,537135281,6,1,150,510.12,130081,255,25,54,84,358,249,168,11,127,7.56,4.9,4.8,4.8,4.9,5,4.9,4.7
20062,980767574007808177,499983688,2,3,365,643.62,65649,102,24,54,84,359,17,8,0,9,0.52,4.9,4.9,5,4.8,4.9,4.9,4.8
20063,980902455209107285,107434423,4,30,1125,,,0,0,0,28,303,0,0,0,0,,,,,,,,
20064,981104669203817777,424334449,2,30,31,59.25,0,0,0,0,0,47,0,0,0,0,,,,,,,,
20065,981183733840544000,536643809,2,1,365,140,35700,255,25,55,85,359,145,48,2,50,4.34,4.7,4.7,4.7,4.9,4.9,4.8,4.6
20066,981215096714560429,537297486,5,2,365,656.33,167364,255,6,18,38,262,110,28,2,33,3.37,4.9,4.8,4.8,5,4.9,4.9,4.7
20067,981244920997760223,424334449,2,30,31,61.4,0,0,0,0,0,78,0,0,0,0,,,,,,,,
20068,981441743827441827,14818218,4,30,365,,,0,0,0,0,0,0,0,0,0,,,,,,,,
20069,981904996886257439,377647905,2,32,150,235.22,0,0,23,53,83,263,0,0,0,0,,,,,,,,
20070,981936893723440768,530980110,4,30,1125,318.95,0,0,30,60,90,360,0,0,0,0,,,,,,,,
20071,981978171961060295,35177627,2,30,730,,,0,0,0,0,0,4,0,0,0,0.12,5,5,5,5,5,4.5,5
20072,982059588292679424,537459952,1,30,365,68.6,0,0,0,13,43,154,1,0,0,0,0.03,4,5,4,5,5,4,4
20073,982108922740581855,536808429,2,30,365,61.01,0,0,21,51,81,261,2,0,0,0,0.06,3,2.5,3.5,3,3,5,2.5
20074,982130899713091667,537469023,6,3,365,1168.33,297924,255,7,23,45,282,105,44,1,50,3.2,5,5,5,5,5,4.9,4.9
20075,982172393543000727,537469023,6,1,365,1058,269790,255,7,7,24,196,117,46,4,49,3.56,5,5,5,5,5,5,4.9
20076,982214382636326896,537476912,2,30,365,111.33,26719,240,4,34,64,339,10,4,0,5,0.31,5,4.9,4.9,4.9,5,5,4.8
20077,982676287479654246,157301360,2,30,365,246.66,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20078,982692088582914751,357238956,1,30,183,53.47,0,0,0,0,0,256,0,0,0,0,,,,,,,,
20079,982774754418503647,225349554,2,30,30,110.37,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20080,982781191690938081,8309054,3,30,365,184.04,0,0,0,6,36,216,0,0,0,0,,,,,,,,
20081,982809251824941366,129864772,2,1,4,171,43605,255,5,15,30,30,177,80,4,80,6.2,4.9,5,4.9,5,5,4.8,4.8
20082,982812964885848793,234539932,2,30,365,232.4,0,0,30,60,90,90,0,0,0,0,,,,,,,,
20083,982829571535281244,137358866,2,30,365,287.56,17254,60,0,0,0,236,3,1,0,0,0.16,5,5,5,5,5,5,5
20084,982833752250568153,220765580,2,3,29,277.33,70719,255,11,33,53,124,92,51,4,50,4.23,5,5,4.9,5,5,4.9,4.9
20085,982893705254038962,482505101,4,1,1125,365,41975,115,16,46,72,341,30,9,2,10,0.98,4,4.1,3.5,4.7,4.5,4.7,3.8
20086,982900189767439245,71402182,2,1,365,172,43860,255,7,19,35,50,121,42,6,20,3.64,4.9,4.9,4.9,5,5,4.9,4.9
20087,983167691286253890,407939379,2,5,365,591.67,91117,154,0,24,54,234,35,12,0,10,1.19,4.9,4.9,5,4.9,5,5,4.7
20088,983206021663273806,316463197,2,30,365,238,0,0,23,53,83,263,0,0,0,0,,,,,,,,
20089,983263064441073410,162280872,4,30,365,258.79,0,0,3,8,38,313,1,0,0,1,0.06,5,5,5,5,5,5,5
20090,983263497821159174,162280872,4,30,365,258.01,30961,120,0,5,35,310,6,2,0,2,0.26,4.2,4,5,4.2,4.7,5,4
20091,983328825961116508,525571509,2,30,1125,,,0,29,59,89,269,0,0,0,0,,,,,,,,
20092,983429000121858386,17775359,8,30,90,710.57,0,0,11,41,52,127,1,0,0,1,0.06,5,5,5,5,5,5,5
20093,983667864695026909,415840703,2,30,365,,,0,0,23,53,95,0,0,0,0,,,,,,,,
20094,983759788197939068,107434423,4,30,1125,,,0,0,13,43,318,0,0,0,0,,,,,,,,
20095,984058456651479331,27181542,5,30,365,387.53,0,0,14,44,74,349,0,0,0,0,,,,,,,,
20096,984117615632554961,2867137,6,30,730,300.33,18020,60,0,2,32,307,1,1,0,0,0.91,5,5,5,5,5,5,5
20097,984125807958212444,533292672,2,30,365,77.49,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20098,984127388387318348,518623519,1,30,90,105.9,6354,60,0,30,60,70,2,1,0,1,0.14,5,5,5,5,5,5,5
20099,984129955873097270,533292672,2,30,365,60.05,3603,60,29,59,89,269,3,1,0,1,0.1,4.3,4.3,4.3,5,5,4.7,4.3
20100,984132532393018457,533292672,2,30,365,60.05,0,0,29,59,89,269,4,0,0,0,0.13,4.5,4.5,4.3,5,4.3,4.8,3.8
20101,984190096737619872,462025910,2,30,365,120.9,21762,180,30,60,90,270,8,3,0,4,0.27,5,4.9,4.9,5,4.9,5,5
20102,984193535742296747,537646877,1,30,365,133.3,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20103,984206531397675136,138415206,1,1,30,185.5,9461,51,24,50,50,50,19,4,2,3,0.72,5,5,5,5,5,5,5
20104,984278704291135597,299371992,4,30,365,,,0,0,0,0,0,0,0,0,0,,,,,,,,
20105,984543466066489761,107434423,2,30,1125,,,0,8,8,8,8,0,0,0,0,,,,,,,,
20106,984544319725518768,107434423,2,30,1125,,,0,1,31,61,336,0,0,0,0,,,,,,,,
20107,984544663293142439,107434423,2,30,1125,,,0,0,0,8,183,0,0,0,0,,,,,,,,
20108,984547070140734431,97537906,3,1,10,245.5,3192,13,26,56,86,227,2,1,1,0,0.11,5,5,5,4.5,5,5,5
20109,984665381826134150,533292672,2,30,365,60.05,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20110,984667555924799835,141122933,2,30,1125,541.31,129914,240,0,0,21,131,13,4,0,4,0.41,5,4.9,5,5,5,5,5
20111,984669584272464560,533292672,2,30,365,60.05,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20112,984670477924074027,533292672,2,30,365,60.05,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20113,984671810028101771,533292672,2,30,365,60.05,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20114,984673166695575558,533292672,2,30,365,60.05,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20115,984675312100441360,533292672,2,30,365,77.49,0,0,29,59,89,269,0,0,0,0,,,,,,,,
20116,984676295568733978,533292672,2,30,365,62.37,3742,60,14,44,74,254,3,1,0,1,0.1,4.7,4.7,4,4.7,5,4.7,3.7
20117,984694782799715654,162280872,3,30,365,312.89,0,0,30,60,90,365,1,0,0,0,0.03,5,5,5,5,5,5,5
20118,984725303384646166,43823149,2,1,365,409.69,104471,255,2,27,57,158,74,31,2,32,2.42,4.8,4.8,4.7,4.9,4.9,4.9,4.6
20119,984843626459844191,470816374,8,1,28,636,162180,255,9,17,35,204,139,51,3,49,4.83,4.9,4.9,4.9,5,4.9,4.6,4.8
20120,984866964862347137,77063818,1,30,1125,60.5,7260,120,4,34,64,244,4,2,1,1,0.12,4,4,4,4,4.5,4.3,4
